"1870";"DPA";"NACIONAL / ANGOLA (DPA)";"1";"/293/2/";"/293/"
"220146";"2";"MESA 2";"128";"/293/2/7/4/3/16/2/";"/293/2/7/4/3/16/"
"220147";"3";"MESA 3";"128";"/293/2/7/4/3/16/3/";"/293/2/7/4/3/16/"
"220148";"4";"MESA 4";"128";"/293/2/7/4/3/16/4/";"/293/2/7/4/3/16/"
"220151";"1395";"ESCOLA PRIMÁRIA Nº 4051 (PESCADORES)";"64";"/293/2/7/4/3/17/";"/293/2/7/4/3/"
"220152";"1";"MESA 1";"128";"/293/2/7/4/3/17/1/";"/293/2/7/4/3/17/"
"220153";"2";"MESA 2";"128";"/293/2/7/4/3/17/2/";"/293/2/7/4/3/17/"
"220154";"3";"MESA 3";"128";"/293/2/7/4/3/17/3/";"/293/2/7/4/3/17/"
"220155";"4";"MESA 4";"128";"/293/2/7/4/3/17/4/";"/293/2/7/4/3/17/"
"220156";"5";"MESA 5";"128";"/293/2/7/4/3/17/5/";"/293/2/7/4/3/17/"
"220158";"1410";"EP DOM CARNÓ CAC-71";"64";"/293/2/7/4/3/18/";"/293/2/7/4/3/"
"220159";"1";"MESA 1";"128";"/293/2/7/4/3/18/1/";"/293/2/7/4/3/18/"
"220160";"2";"MESA 2";"128";"/293/2/7/4/3/18/2/";"/293/2/7/4/3/18/"
"220161";"3";"MESA 3";"128";"/293/2/7/4/3/18/3/";"/293/2/7/4/3/18/"
"220162";"4";"MESA 4";"128";"/293/2/7/4/3/18/4/";"/293/2/7/4/3/18/"
"220163";"1411";"EP DOM CARNÓ CAC-71 (2)";"64";"/293/2/7/4/3/19/";"/293/2/7/4/3/"
"220164";"1";"MESA 1";"128";"/293/2/7/4/3/19/1/";"/293/2/7/4/3/19/"
"220165";"2";"MESA 2";"128";"/293/2/7/4/3/19/2/";"/293/2/7/4/3/19/"
"220166";"3";"MESA 3";"128";"/293/2/7/4/3/19/3/";"/293/2/7/4/3/19/"
"220167";"4";"MESA 4";"128";"/293/2/7/4/3/19/4/";"/293/2/7/4/3/19/"
"219892";"1275";"ES SALINAS 4054 (2)";"64";"/293/2/7/4/3/2/";"/293/2/7/4/3/"
"219893";"1";"MESA 1";"128";"/293/2/7/4/3/2/1/";"/293/2/7/4/3/2/"
"219894";"2";"MESA 2";"128";"/293/2/7/4/3/2/2/";"/293/2/7/4/3/2/"
"219895";"3";"MESA 3";"128";"/293/2/7/4/3/2/3/";"/293/2/7/4/3/2/"
"220168";"1432";"UN INSTITUTO SUPERIOR POLITÉCNICO KANGONJO";"64";"/293/2/7/4/3/20/";"/293/2/7/4/3/"
"220169";"1";"MESA 1";"128";"/293/2/7/4/3/20/1/";"/293/2/7/4/3/20/"
"220170";"2";"MESA 2";"128";"/293/2/7/4/3/20/2/";"/293/2/7/4/3/20/"
"220171";"3";"MESA 3";"128";"/293/2/7/4/3/20/3/";"/293/2/7/4/3/20/"
"220172";"4";"MESA 4";"128";"/293/2/7/4/3/20/4/";"/293/2/7/4/3/20/"
"220175";"1433";"UN INSTITUTO SUPERIOR POLITÉCNICO KANGONJO (2)";"64";"/293/2/7/4/3/21/";"/293/2/7/4/3/"
"220176";"1";"MESA 1";"128";"/293/2/7/4/3/21/1/";"/293/2/7/4/3/21/"
"220177";"2";"MESA 2";"128";"/293/2/7/4/3/21/2/";"/293/2/7/4/3/21/"
"220178";"3";"MESA 3";"128";"/293/2/7/4/3/21/3/";"/293/2/7/4/3/21/"
"689588";"4";"MESA 4";"128";"/293/2/7/4/3/21/4/";"/293/2/7/4/3/21/"
"220179";"1435";"ESCOLA PRIMÁRIA Nº 4005 (PESCADORES)";"64";"/293/2/7/4/3/22/";"/293/2/7/4/3/"
"220180";"1";"MESA 1";"128";"/293/2/7/4/3/22/1/";"/293/2/7/4/3/22/"
"220181";"2";"MESA 2";"128";"/293/2/7/4/3/22/2/";"/293/2/7/4/3/22/"
"220182";"3";"MESA 3";"128";"/293/2/7/4/3/22/3/";"/293/2/7/4/3/22/"
"220183";"4";"MESA 4";"128";"/293/2/7/4/3/22/4/";"/293/2/7/4/3/22/"
"220185";"1436";"ESCOLA PRIMÁRIA Nº 4005 (PESCADORES) (2)";"64";"/293/2/7/4/3/23/";"/293/2/7/4/3/"
"220186";"1";"MESA 1";"128";"/293/2/7/4/3/23/1/";"/293/2/7/4/3/23/"
"220187";"2";"MESA 2";"128";"/293/2/7/4/3/23/2/";"/293/2/7/4/3/23/"
"220188";"3";"MESA 3";"128";"/293/2/7/4/3/23/3/";"/293/2/7/4/3/23/"
"220189";"4";"MESA 4";"128";"/293/2/7/4/3/23/4/";"/293/2/7/4/3/23/"
"220192";"1453";"ES PUNIV 4071";"64";"/293/2/7/4/3/24/";"/293/2/7/4/3/"
"220193";"1";"MESA 1";"128";"/293/2/7/4/3/24/1/";"/293/2/7/4/3/24/"
"220194";"2";"MESA 2";"128";"/293/2/7/4/3/24/2/";"/293/2/7/4/3/24/"
"220195";"3";"MESA 3";"128";"/293/2/7/4/3/24/3/";"/293/2/7/4/3/24/"
"220199";"1462";"ES INSTITUTO MÉDIO POLITÉCNICO DE CACUACO 4072";"64";"/293/2/7/4/3/25/";"/293/2/7/4/3/"
"220200";"1";"MESA 1";"128";"/293/2/7/4/3/25/1/";"/293/2/7/4/3/25/"
"220201";"2";"MESA 2";"128";"/293/2/7/4/3/25/2/";"/293/2/7/4/3/25/"
"220202";"3";"MESA 3";"128";"/293/2/7/4/3/25/3/";"/293/2/7/4/3/25/"
"220203";"1482";"COLÉGIO CAROLINA LAU";"64";"/293/2/7/4/3/26/";"/293/2/7/4/3/"
"220204";"1";"MESA 1";"128";"/293/2/7/4/3/26/1/";"/293/2/7/4/3/26/"
"220205";"2";"MESA 2";"128";"/293/2/7/4/3/26/2/";"/293/2/7/4/3/26/"
"220206";"3";"MESA 3";"128";"/293/2/7/4/3/26/3/";"/293/2/7/4/3/26/"
"220210";"1483";"COLÉGIO CAROLINA LAU (2)";"64";"/293/2/7/4/3/27/";"/293/2/7/4/3/"
"220211";"1";"MESA 1";"128";"/293/2/7/4/3/27/1/";"/293/2/7/4/3/27/"
"220212";"2";"MESA 2";"128";"/293/2/7/4/3/27/2/";"/293/2/7/4/3/27/"
"220213";"3";"MESA 3";"128";"/293/2/7/4/3/27/3/";"/293/2/7/4/3/27/"
"220218";"1486";"COLÉGIO HENRIQUES";"64";"/293/2/7/4/3/28/";"/293/2/7/4/3/"
"220219";"1";"MESA 1";"128";"/293/2/7/4/3/28/1/";"/293/2/7/4/3/28/"
"220220";"2";"MESA 2";"128";"/293/2/7/4/3/28/2/";"/293/2/7/4/3/28/"
"220221";"3";"MESA 3";"128";"/293/2/7/4/3/28/3/";"/293/2/7/4/3/28/"
"220222";"4";"MESA 4";"128";"/293/2/7/4/3/28/4/";"/293/2/7/4/3/28/"
"220225";"1488";"ESCOLA PRIMÁRIA Nº 4013 (VIDRUL)";"64";"/293/2/7/4/3/29/";"/293/2/7/4/3/"
"220226";"1";"MESA 1";"128";"/293/2/7/4/3/29/1/";"/293/2/7/4/3/29/"
"220227";"2";"MESA 2";"128";"/293/2/7/4/3/29/2/";"/293/2/7/4/3/29/"
"220228";"3";"MESA 3";"128";"/293/2/7/4/3/29/3/";"/293/2/7/4/3/29/"
"220229";"4";"MESA 4";"128";"/293/2/7/4/3/29/4/";"/293/2/7/4/3/29/"
"219898";"1287";"ESCOLA Nº 8009 (CERÂMICA)";"64";"/293/2/7/4/3/3/";"/293/2/7/4/3/"
"219899";"1";"MESA 1";"128";"/293/2/7/4/3/3/1/";"/293/2/7/4/3/3/"
"689447";"2";"MESA 2";"128";"/293/2/7/4/3/3/2/";"/293/2/7/4/3/3/"
"689448";"3";"MESA 3";"128";"/293/2/7/4/3/3/3/";"/293/2/7/4/3/3/"
"220232";"1508";"ESCOLA Nº 8087 (17 DE SETEMBRO)";"64";"/293/2/7/4/3/30/";"/293/2/7/4/3/"
"220233";"1";"MESA 1";"128";"/293/2/7/4/3/30/1/";"/293/2/7/4/3/30/"
"220234";"2";"MESA 2";"128";"/293/2/7/4/3/30/2/";"/293/2/7/4/3/30/"
"220235";"3";"MESA 3";"128";"/293/2/7/4/3/30/3/";"/293/2/7/4/3/30/"
"220237";"1509";"ESCOLA Nº 8087 (17 DE SETEMBRO) (2)";"64";"/293/2/7/4/3/31/";"/293/2/7/4/3/"
"220238";"1";"MESA 1";"128";"/293/2/7/4/3/31/1/";"/293/2/7/4/3/31/"
"220239";"2";"MESA 2";"128";"/293/2/7/4/3/31/2/";"/293/2/7/4/3/31/"
"220240";"3";"MESA 3";"128";"/293/2/7/4/3/31/3/";"/293/2/7/4/3/31/"
"220243";"1510";"EP BRANCA 4037";"64";"/293/2/7/4/3/32/";"/293/2/7/4/3/"
"220244";"1";"MESA 1";"128";"/293/2/7/4/3/32/1/";"/293/2/7/4/3/32/"
"220245";"2";"MESA 2";"128";"/293/2/7/4/3/32/2/";"/293/2/7/4/3/32/"
"220246";"3";"MESA 3";"128";"/293/2/7/4/3/32/3/";"/293/2/7/4/3/32/"
"220247";"4";"MESA 4";"128";"/293/2/7/4/3/32/4/";"/293/2/7/4/3/32/"
"220248";"5";"MESA 5";"128";"/293/2/7/4/3/32/5/";"/293/2/7/4/3/32/"
"220250";"1515";"CL CHOVA";"64";"/293/2/7/4/3/33/";"/293/2/7/4/3/"
"220251";"1";"MESA 1";"128";"/293/2/7/4/3/33/1/";"/293/2/7/4/3/33/"
"220252";"2";"MESA 2";"128";"/293/2/7/4/3/33/2/";"/293/2/7/4/3/33/"
"220253";"3";"MESA 3";"128";"/293/2/7/4/3/33/3/";"/293/2/7/4/3/33/"
"220254";"4";"MESA 4";"128";"/293/2/7/4/3/33/4/";"/293/2/7/4/3/33/"
"220256";"1529";"ESCOLA Nº 4042";"64";"/293/2/7/4/3/34/";"/293/2/7/4/3/"
"220257";"1";"MESA 1";"128";"/293/2/7/4/3/34/1/";"/293/2/7/4/3/34/"
"220258";"2";"MESA 2";"128";"/293/2/7/4/3/34/2/";"/293/2/7/4/3/34/"
"220259";"3";"MESA 3";"128";"/293/2/7/4/3/34/3/";"/293/2/7/4/3/34/"
"220260";"4";"MESA 4";"128";"/293/2/7/4/3/34/4/";"/293/2/7/4/3/34/"
"220262";"1533";"EP MIBANA 4044";"64";"/293/2/7/4/3/35/";"/293/2/7/4/3/"
"220263";"1";"MESA 1";"128";"/293/2/7/4/3/35/1/";"/293/2/7/4/3/35/"
"689707";"2";"MESA 2";"128";"/293/2/7/4/3/35/2/";"/293/2/7/4/3/35/"
"689708";"3";"MESA 3";"128";"/293/2/7/4/3/35/3/";"/293/2/7/4/3/35/"
"689709";"4";"MESA 4";"128";"/293/2/7/4/3/35/4/";"/293/2/7/4/3/35/"
"220264";"1534";"TENDA 1 CHAFARIZ OU FONTENÁRIO DA TIA PAULA";"64";"/293/2/7/4/3/36/";"/293/2/7/4/3/"
"220265";"1";"MESA 1";"128";"/293/2/7/4/3/36/1/";"/293/2/7/4/3/36/"
"220266";"2";"MESA 2";"128";"/293/2/7/4/3/36/2/";"/293/2/7/4/3/36/"
"220267";"3";"MESA 3";"128";"/293/2/7/4/3/36/3/";"/293/2/7/4/3/36/"
"220270";"1538";"COLÉGIO JOÃO BERNARDO CAC 112";"64";"/293/2/7/4/3/37/";"/293/2/7/4/3/"
"220271";"1";"MESA 1";"128";"/293/2/7/4/3/37/1/";"/293/2/7/4/3/37/"
"220272";"2";"MESA 2";"128";"/293/2/7/4/3/37/2/";"/293/2/7/4/3/37/"
"220273";"3";"MESA 3";"128";"/293/2/7/4/3/37/3/";"/293/2/7/4/3/37/"
"689710";"4";"MESA 4";"128";"/293/2/7/4/3/37/4/";"/293/2/7/4/3/37/"
"220274";"1556";"ESCOLA PRIMÁRIA Nº 4006 (BARRA BENGO)";"64";"/293/2/7/4/3/38/";"/293/2/7/4/3/"
"220275";"1";"MESA 1";"128";"/293/2/7/4/3/38/1/";"/293/2/7/4/3/38/"
"220276";"2";"MESA 2";"128";"/293/2/7/4/3/38/2/";"/293/2/7/4/3/38/"
"220277";"3";"MESA 3";"128";"/293/2/7/4/3/38/3/";"/293/2/7/4/3/38/"
"220278";"4";"MESA 4";"128";"/293/2/7/4/3/38/4/";"/293/2/7/4/3/38/"
"220280";"1558";"COLÉGIO DOMANT";"64";"/293/2/7/4/3/39/";"/293/2/7/4/3/"
"220281";"1";"MESA 1";"128";"/293/2/7/4/3/39/1/";"/293/2/7/4/3/39/"
"220282";"2";"MESA 2";"128";"/293/2/7/4/3/39/2/";"/293/2/7/4/3/39/"
"220283";"3";"MESA 3";"128";"/293/2/7/4/3/39/3/";"/293/2/7/4/3/39/"
"220284";"4";"MESA 4";"128";"/293/2/7/4/3/39/4/";"/293/2/7/4/3/39/"
"220285";"5";"MESA 5";"128";"/293/2/7/4/3/39/5/";"/293/2/7/4/3/39/"
"219900";"1302";"ESCOLA Nº8014 (BAIRRO 4 DE FEVEREIRO)";"64";"/293/2/7/4/3/4/";"/293/2/7/4/3/"
"219901";"1";"MESA 1";"128";"/293/2/7/4/3/4/1/";"/293/2/7/4/3/4/"
"219902";"2";"MESA 2";"128";"/293/2/7/4/3/4/2/";"/293/2/7/4/3/4/"
"219903";"3";"MESA 3";"128";"/293/2/7/4/3/4/3/";"/293/2/7/4/3/4/"
"219904";"4";"MESA 4";"128";"/293/2/7/4/3/4/4/";"/293/2/7/4/3/4/"
"220287";"1569";"ESCOLA PRIMÁRIA 8082-A (BAIRRO BAIXO VIDRUL)";"64";"/293/2/7/4/3/40/";"/293/2/7/4/3/"
"220288";"1";"MESA 1";"128";"/293/2/7/4/3/40/1/";"/293/2/7/4/3/40/"
"220289";"2";"MESA 2";"128";"/293/2/7/4/3/40/2/";"/293/2/7/4/3/40/"
"220290";"3";"MESA 3";"128";"/293/2/7/4/3/40/3/";"/293/2/7/4/3/40/"
"220291";"4";"MESA 4";"128";"/293/2/7/4/3/40/4/";"/293/2/7/4/3/40/"
"220294";"1570";"ESCOLA PRIMÁRIA 8082-A (BAIRRO BAIXO VIDRUL) (2)";"64";"/293/2/7/4/3/41/";"/293/2/7/4/3/"
"220295";"1";"MESA 1";"128";"/293/2/7/4/3/41/1/";"/293/2/7/4/3/41/"
"220296";"2";"MESA 2";"128";"/293/2/7/4/3/41/2/";"/293/2/7/4/3/41/"
"220297";"3";"MESA 3";"128";"/293/2/7/4/3/41/3/";"/293/2/7/4/3/41/"
"220298";"4";"MESA 4";"128";"/293/2/7/4/3/41/4/";"/293/2/7/4/3/41/"
"689764";"1580";"EP+1C VIDRUL 4096";"64";"/293/2/7/4/3/42/";"/293/2/7/4/3/"
"689765";"1";"MESA 1";"128";"/293/2/7/4/3/42/1/";"/293/2/7/4/3/42/"
"689766";"2";"MESA 2";"128";"/293/2/7/4/3/42/2/";"/293/2/7/4/3/42/"
"689767";"3";"MESA 3";"128";"/293/2/7/4/3/42/3/";"/293/2/7/4/3/42/"
"689768";"4";"MESA 4";"128";"/293/2/7/4/3/42/4/";"/293/2/7/4/3/42/"
"689769";"5";"MESA 5";"128";"/293/2/7/4/3/42/5/";"/293/2/7/4/3/42/"
"689770";"1581";"ESCOLA PRIMÁRIA Nº 4088 (VIDRUL)";"64";"/293/2/7/4/3/43/";"/293/2/7/4/3/"
"689771";"1";"MESA 1";"128";"/293/2/7/4/3/43/1/";"/293/2/7/4/3/43/"
"689772";"2";"MESA 2";"128";"/293/2/7/4/3/43/2/";"/293/2/7/4/3/43/"
"689773";"3";"MESA 3";"128";"/293/2/7/4/3/43/3/";"/293/2/7/4/3/43/"
"689774";"4";"MESA 4";"128";"/293/2/7/4/3/43/4/";"/293/2/7/4/3/43/"
"689775";"5";"MESA 5";"128";"/293/2/7/4/3/43/5/";"/293/2/7/4/3/43/"
"689803";"1589";"EP AMIGA DA CRIANÇA - AMARELINHA 4088";"64";"/293/2/7/4/3/44/";"/293/2/7/4/3/"
"689804";"1";"MESA 1";"128";"/293/2/7/4/3/44/1/";"/293/2/7/4/3/44/"
"689805";"2";"MESA 2";"128";"/293/2/7/4/3/44/2/";"/293/2/7/4/3/44/"
"689806";"3";"MESA 3";"128";"/293/2/7/4/3/44/3/";"/293/2/7/4/3/44/"
"689807";"4";"MESA 4";"128";"/293/2/7/4/3/44/4/";"/293/2/7/4/3/44/"
"689808";"5";"MESA 5";"128";"/293/2/7/4/3/44/5/";"/293/2/7/4/3/44/"
"689824";"1598";"ESCOLA PRIMÁRIA Nº 4032 (GARCIA QUIFANGONDO)";"64";"/293/2/7/4/3/45/";"/293/2/7/4/3/"
"689825";"1";"MESA 1";"128";"/293/2/7/4/3/45/1/";"/293/2/7/4/3/45/"
"689826";"2";"MESA 2";"128";"/293/2/7/4/3/45/2/";"/293/2/7/4/3/45/"
"689827";"3";"MESA 3";"128";"/293/2/7/4/3/45/3/";"/293/2/7/4/3/45/"
"689828";"4";"MESA 4";"128";"/293/2/7/4/3/45/4/";"/293/2/7/4/3/45/"
"689829";"5";"MESA 5";"128";"/293/2/7/4/3/45/5/";"/293/2/7/4/3/45/"
"689855";"1608";"ESCOLA SECUNDÁRIA Nº 4007 (QUIFANGONDO)";"64";"/293/2/7/4/3/46/";"/293/2/7/4/3/"
"689856";"1";"MESA 1";"128";"/293/2/7/4/3/46/1/";"/293/2/7/4/3/46/"
"689857";"2";"MESA 2";"128";"/293/2/7/4/3/46/2/";"/293/2/7/4/3/46/"
"689858";"3";"MESA 3";"128";"/293/2/7/4/3/46/3/";"/293/2/7/4/3/46/"
"689859";"1609";"ESCOLA SECUNDÁRIA Nº 4007 (QUIFANGONDO) (2)";"64";"/293/2/7/4/3/47/";"/293/2/7/4/3/"
"689860";"1";"MESA 1";"128";"/293/2/7/4/3/47/1/";"/293/2/7/4/3/47/"
"689861";"2";"MESA 2";"128";"/293/2/7/4/3/47/2/";"/293/2/7/4/3/47/"
"689862";"3";"MESA 3";"128";"/293/2/7/4/3/47/3/";"/293/2/7/4/3/47/"
"689895";"1623";"ESCOLA PRIMÁRIA Nº 4062 (QUIFANGONDO)";"64";"/293/2/7/4/3/48/";"/293/2/7/4/3/"
"689896";"1";"MESA 1";"128";"/293/2/7/4/3/48/1/";"/293/2/7/4/3/48/"
"689897";"2";"MESA 2";"128";"/293/2/7/4/3/48/2/";"/293/2/7/4/3/48/"
"689898";"3";"MESA 3";"128";"/293/2/7/4/3/48/3/";"/293/2/7/4/3/48/"
"689899";"4";"MESA 4";"128";"/293/2/7/4/3/48/4/";"/293/2/7/4/3/48/"
"689900";"5";"MESA 5";"128";"/293/2/7/4/3/48/5/";"/293/2/7/4/3/48/"
"689927";"1642";"COLÉGIO AMIGO DO SABER 1";"64";"/293/2/7/4/3/49/";"/293/2/7/4/3/"
"689928";"1";"MESA 1";"128";"/293/2/7/4/3/49/1/";"/293/2/7/4/3/49/"
"689929";"2";"MESA 2";"128";"/293/2/7/4/3/49/2/";"/293/2/7/4/3/49/"
"689930";"3";"MESA 3";"128";"/293/2/7/4/3/49/3/";"/293/2/7/4/3/49/"
"219905";"1303";"ESCOLA Nº8014 (BAIRRO 4 DE FEVEREIRO) (2)";"64";"/293/2/7/4/3/5/";"/293/2/7/4/3/"
"219906";"1";"MESA 1";"128";"/293/2/7/4/3/5/1/";"/293/2/7/4/3/5/"
"219907";"2";"MESA 2";"128";"/293/2/7/4/3/5/2/";"/293/2/7/4/3/5/"
"219908";"3";"MESA 3";"128";"/293/2/7/4/3/5/3/";"/293/2/7/4/3/5/"
"219909";"4";"MESA 4";"128";"/293/2/7/4/3/5/4/";"/293/2/7/4/3/5/"
"689934";"1644";"EP ZECA VELHA MAIOMBE 4021";"64";"/293/2/7/4/3/50/";"/293/2/7/4/3/"
"689935";"1";"MESA 1";"128";"/293/2/7/4/3/50/1/";"/293/2/7/4/3/50/"
"689936";"2";"MESA 2";"128";"/293/2/7/4/3/50/2/";"/293/2/7/4/3/50/"
"689937";"3";"MESA 3";"128";"/293/2/7/4/3/50/3/";"/293/2/7/4/3/50/"
"689938";"4";"MESA 4";"128";"/293/2/7/4/3/50/4/";"/293/2/7/4/3/50/"
"689939";"1645";"EP ZECA VELHA MAIOMBE 4021 (2)";"64";"/293/2/7/4/3/51/";"/293/2/7/4/3/"
"689940";"1";"MESA 1";"128";"/293/2/7/4/3/51/1/";"/293/2/7/4/3/51/"
"689941";"2";"MESA 2";"128";"/293/2/7/4/3/51/2/";"/293/2/7/4/3/51/"
"689942";"3";"MESA 3";"128";"/293/2/7/4/3/51/3/";"/293/2/7/4/3/51/"
"689943";"4";"MESA 4";"128";"/293/2/7/4/3/51/4/";"/293/2/7/4/3/51/"
"689954";"1652";"TENDA 4 LARGO DA IGREJA CATOLICA";"64";"/293/2/7/4/3/52/";"/293/2/7/4/3/"
"689955";"1";"MESA 1";"128";"/293/2/7/4/3/52/1/";"/293/2/7/4/3/52/"
"689956";"2";"MESA 2";"128";"/293/2/7/4/3/52/2/";"/293/2/7/4/3/52/"
"689957";"3";"MESA 3";"128";"/293/2/7/4/3/52/3/";"/293/2/7/4/3/52/"
"689958";"4";"MESA 4";"128";"/293/2/7/4/3/52/4/";"/293/2/7/4/3/52/"
"689992";"1668";"EP+1C MARANATA CAC-33";"64";"/293/2/7/4/3/53/";"/293/2/7/4/3/"
"689993";"1";"MESA 1";"128";"/293/2/7/4/3/53/1/";"/293/2/7/4/3/53/"
"689994";"2";"MESA 2";"128";"/293/2/7/4/3/53/2/";"/293/2/7/4/3/53/"
"689995";"3";"MESA 3";"128";"/293/2/7/4/3/53/3/";"/293/2/7/4/3/53/"
"689996";"4";"MESA 4";"128";"/293/2/7/4/3/53/4/";"/293/2/7/4/3/53/"
"689998";"1672";"COLÉGIO PAULISTA";"64";"/293/2/7/4/3/54/";"/293/2/7/4/3/"
"689999";"1";"MESA 1";"128";"/293/2/7/4/3/54/1/";"/293/2/7/4/3/54/"
"690000";"2";"MESA 2";"128";"/293/2/7/4/3/54/2/";"/293/2/7/4/3/54/"
"690012";"1679";"ESCOLA PRIMÁRIA Nº 4068 (CAOP-VELHA)";"64";"/293/2/7/4/3/55/";"/293/2/7/4/3/"
"690013";"1";"MESA 1";"128";"/293/2/7/4/3/55/1/";"/293/2/7/4/3/55/"
"690014";"2";"MESA 2";"128";"/293/2/7/4/3/55/2/";"/293/2/7/4/3/55/"
"690015";"3";"MESA 3";"128";"/293/2/7/4/3/55/3/";"/293/2/7/4/3/55/"
"690016";"4";"MESA 4";"128";"/293/2/7/4/3/55/4/";"/293/2/7/4/3/55/"
"219912";"1304";"COLÉGIO ALEGRIA DE ENSINAR CAC 155";"64";"/293/2/7/4/3/6/";"/293/2/7/4/3/"
"219913";"1";"MESA 1";"128";"/293/2/7/4/3/6/1/";"/293/2/7/4/3/6/"
"219914";"2";"MESA 2";"128";"/293/2/7/4/3/6/2/";"/293/2/7/4/3/6/"
"219915";"3";"MESA 3";"128";"/293/2/7/4/3/6/3/";"/293/2/7/4/3/6/"
"219916";"4";"MESA 4";"128";"/293/2/7/4/3/6/4/";"/293/2/7/4/3/6/"
"219917";"1308";"ES 24 DE JUNHO 4019";"64";"/293/2/7/4/3/7/";"/293/2/7/4/3/"
"219918";"1";"MESA 1";"128";"/293/2/7/4/3/7/1/";"/293/2/7/4/3/7/"
"219919";"2";"MESA 2";"128";"/293/2/7/4/3/7/2/";"/293/2/7/4/3/7/"
"689495";"3";"MESA 3";"128";"/293/2/7/4/3/7/3/";"/293/2/7/4/3/7/"
"689496";"4";"MESA 4";"128";"/293/2/7/4/3/7/4/";"/293/2/7/4/3/7/"
"689497";"5";"MESA 5";"128";"/293/2/7/4/3/7/5/";"/293/2/7/4/3/7/"
"219920";"1309";"ESCOLA PRIMÁRIA Nº 4003 (CACUACO)";"64";"/293/2/7/4/3/8/";"/293/2/7/4/3/"
"219921";"1";"MESA 1";"128";"/293/2/7/4/3/8/1/";"/293/2/7/4/3/8/"
"219922";"2";"MESA 2";"128";"/293/2/7/4/3/8/2/";"/293/2/7/4/3/8/"
"219923";"3";"MESA 3";"128";"/293/2/7/4/3/8/3/";"/293/2/7/4/3/8/"
"219924";"4";"MESA 4";"128";"/293/2/7/4/3/8/4/";"/293/2/7/4/3/8/"
"219925";"5";"MESA 5";"128";"/293/2/7/4/3/8/5/";"/293/2/7/4/3/8/"
"219927";"1320";"COLÉGIO LUZ DO AMANHÃ";"64";"/293/2/7/4/3/9/";"/293/2/7/4/3/"
"219928";"1";"MESA 1";"128";"/293/2/7/4/3/9/1/";"/293/2/7/4/3/9/"
"219929";"2";"MESA 2";"128";"/293/2/7/4/3/9/2/";"/293/2/7/4/3/9/"
"219930";"3";"MESA 3";"128";"/293/2/7/4/3/9/3/";"/293/2/7/4/3/9/"
"219931";"4";"MESA 4";"128";"/293/2/7/4/3/9/4/";"/293/2/7/4/3/9/"
"219932";"5";"MESA 5";"128";"/293/2/7/4/3/9/5/";"/293/2/7/4/3/9/"
"2902";"050406";"MULENVOS DE BAIXO";"8";"/293/2/7/4/4/";"/293/2/7/4/"
"217259";"876";"COLÉGIO KISSONDE CZG-129";"64";"/293/2/7/4/4/1/";"/293/2/7/4/4/"
"217260";"1";"MESA 1";"128";"/293/2/7/4/4/1/1/";"/293/2/7/4/4/1/"
"688839";"2";"MESA 2";"128";"/293/2/7/4/4/1/2/";"/293/2/7/4/4/1/"
"688840";"3";"MESA 3";"128";"/293/2/7/4/4/1/3/";"/293/2/7/4/4/1/"
"217484";"1045";"ESCOLA PRIMÁRIA Nº 4036 (MULENVO DE BAIXO)";"64";"/293/2/7/4/4/10/";"/293/2/7/4/4/"
"217485";"1";"MESA 1";"128";"/293/2/7/4/4/10/1/";"/293/2/7/4/4/10/"
"217486";"2";"MESA 2";"128";"/293/2/7/4/4/10/2/";"/293/2/7/4/4/10/"
"217487";"3";"MESA 3";"128";"/293/2/7/4/4/10/3/";"/293/2/7/4/4/10/"
"217488";"4";"MESA 4";"128";"/293/2/7/4/4/10/4/";"/293/2/7/4/4/10/"
"217489";"5";"MESA 5";"128";"/293/2/7/4/4/10/5/";"/293/2/7/4/4/10/"
"217492";"1046";"ESCOLA PRIMÁRIA Nº 4036 (MULENVO DE BAIXO) (2)";"64";"/293/2/7/4/4/11/";"/293/2/7/4/4/"
"217493";"1";"MESA 1";"128";"/293/2/7/4/4/11/1/";"/293/2/7/4/4/11/"
"217494";"2";"MESA 2";"128";"/293/2/7/4/4/11/2/";"/293/2/7/4/4/11/"
"689273";"3";"MESA 3";"128";"/293/2/7/4/4/11/3/";"/293/2/7/4/4/11/"
"689274";"4";"MESA 4";"128";"/293/2/7/4/4/11/4/";"/293/2/7/4/4/11/"
"689275";"5";"MESA 5";"128";"/293/2/7/4/4/11/5/";"/293/2/7/4/4/11/"
"217495";"1047";"ESCOLA PRIMÁRIA Nº 4001 (MULENVO DE BAIXO)";"64";"/293/2/7/4/4/12/";"/293/2/7/4/4/"
"217496";"1";"MESA 1";"128";"/293/2/7/4/4/12/1/";"/293/2/7/4/4/12/"
"217497";"2";"MESA 2";"128";"/293/2/7/4/4/12/2/";"/293/2/7/4/4/12/"
"217498";"3";"MESA 3";"128";"/293/2/7/4/4/12/3/";"/293/2/7/4/4/12/"
"217499";"4";"MESA 4";"128";"/293/2/7/4/4/12/4/";"/293/2/7/4/4/12/"
"689276";"5";"MESA 5";"128";"/293/2/7/4/4/12/5/";"/293/2/7/4/4/12/"
"217500";"1072";"ESCOLA Nº4031 (QUICOLO) #1";"64";"/293/2/7/4/4/13/";"/293/2/7/4/4/"
"217501";"1";"MESA 1";"128";"/293/2/7/4/4/13/1/";"/293/2/7/4/4/13/"
"217502";"2";"MESA 2";"128";"/293/2/7/4/4/13/2/";"/293/2/7/4/4/13/"
